DATE,STATE,DISTRICT,CITY_TIER,PINCODE_COUNT,AGE_0_5,AGE_5_17,AGE_18_GREATER,TOTAL_POPULATION
2025-11-11,Arunachal Pradesh,West Kameng,Tier 3,1,0,0,1,1
2025-12-21,Assam,South Salmara Mankachar,Tier 3,3,7,0,0,7
2025-10-29,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Tier 3,2,3,1,0,4
2025-10-23,West Bengal,Malda,Tier 3,1,0,1,0,1
2025-09-28,Uttar Pradesh,Shrawasti,Tier 3,1,0,2,0,2
2025-10-25,Arunachal Pradesh,Kra Daadi,Tier 3,1,2,0,0,2
2025-10-24,Himachal Pradesh,Kinnaur,Tier 3,1,1,0,0,1
2025-09-16,Arunachal Pradesh,Lohit,Tier 3,1,2,0,0,2
2025-10-17,Madhya Pradesh,Pandhurna,Tier 3,1,1,0,0,1
2025-12-27,Meghalaya,South West Garo Hills,Tier 3,1,0,1,0,1
2025-09-21,Manipur,Thoubal,Tier 3,1,0,2,0,2
2025-03-27,Gujarat,Kachchh,Tier 3,1,33,13,10,56
2025-09-05,Delhi,North Delhi,Tier 1,1,1,0,0,1
2025-11-14,Arunachal Pradesh,West Siang,Tier 3,1,1,0,0,1
2025-10-17,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,1,1,0,0,1
2025-09-21,Tripura,Dhalai,Tier 3,1,2,0,0,2
2025-09-21,Assam,Baksa,Tier 3,1,1,1,0,2
2025-09-27,Manipur,Thoubal,Tier 3,1,0,1,0,1
2025-10-21,Haryana,Mahendragarh,Tier 3,1,2,0,0,2
2025-09-27,Arunachal Pradesh,West Kameng,Tier 3,1,1,1,0,2
2025-03-27,Gujarat,Patan,Tier 3,1,23,12,12,47
2025-07-01,Haryana,Panipat,Tier 3,1,1344,169,10,1523
2025-07-01,Madhya Pradesh,Sagar,Tier 3,4,1201,320,51,1572
2025-11-14,Manipur,Churachandpur,Tier 3,2,2,5,0,7
2025-09-07,Odisha,Nayagarh,Tier 3,1,1,0,0,1
2025-03-20,Assam,Hojai,Tier 3,1,27,42,20,89
2025-06-01,Madhya Pradesh,Shivpuri,Tier 3,1,326,430,27,783
2025-10-18,Meghalaya,North Garo Hills,Tier 3,1,0,1,0,1
2025-10-16,Madhya Pradesh,Burhanpur,Tier 3,3,17,4,5,26
2025-10-26,Nagaland,Mokokchung,Tier 3,3,1,8,0,9
2025-09-18,Arunachal Pradesh,Upper Siang,Tier 3,1,1,0,0,1
2025-09-14,Jammu and Kashmir,Reasi,Tier 3,1,1,1,0,2
2025-07-01,Bihar,Bhagalpur,Tier 3,1,184,358,15,557
2025-12-27,Manipur,Kakching,Tier 3,1,1,0,0,1
2025-10-16,Haryana,Panchkula,Tier 3,2,2,1,0,3
2025-10-18,Mizoram,Lunglei,Tier 3,3,5,0,0,5
2025-12-29,Nagaland,Dimapur,Tier 3,1,1,0,0,1
2025-10-23,Telangana,Rangareddy,Tier 3,2,1,0,1,2
2025-05-01,Uttar Pradesh,Prayagraj,Tier 2,1,23,45,19,87
2025-09-23,Assam,Biswanath,Tier 3,1,1,0,0,1
2025-12-27,Madhya Pradesh,Burhanpur,Tier 3,3,29,3,0,32
2025-05-01,Punjab,Patiala,Tier 3,1,456,125,23,604
2025-10-23,Kerala,Idukki,Tier 3,1,0,0,1,1
2025-09-29,Gujarat,Arvalli,Tier 3,1,1,1,0,2
2025-09-07,Delhi,Shahdara,Tier 1,1,0,1,0,1
2025-09-07,Tamil Nadu,Ramanathapuram,Tier 3,1,1,0,0,1
2025-09-11,Manipur,Ukhrul,Tier 3,2,0,7,0,7
2025-09-12,Arunachal Pradesh,Siang,Tier 3,1,1,2,0,3
2025-10-21,Andhra Pradesh,Sri Sathya Sai,Tier 3,1,0,0,1,1
2025-09-17,Nagaland,Kiphire,Tier 3,1,2,4,2,8
2025-11-25,Chhattisgarh,Narayanpur,Tier 3,1,3,6,0,9
2025-10-21,Himachal Pradesh,Una,Tier 3,1,1,0,0,1
2025-11-08,Arunachal Pradesh,Longding,Tier 3,1,0,4,0,4
2025-11-04,Assam,Karbi Anglong,Tier 3,1,0,1,0,1
2025-09-28,Delhi,South West Delhi,Tier 1,1,1,0,0,1
2025-09-21,Uttar Pradesh,Sambhal,Tier 3,2,3,1,0,4
2025-07-01,Punjab,Hoshiarpur,Tier 3,1,277,66,22,365
2025-12-27,Bihar,Paschim Champaran,Tier 3,1,0,1,0,1
2025-10-30,Arunachal Pradesh,Tawang,Tier 3,1,1,0,0,1
2025-09-07,Maharashtra,Hingoli,Tier 3,1,1,0,0,1
2025-11-16,Tripura,Gomati,Tier 3,4,1,5,0,6
2025-10-21,Chhattisgarh,Surguja,Tier 3,1,0,1,0,1
2025-09-14,Andhra Pradesh,East Godavari,Tier 3,3,3,0,0,3
2025-11-01,Gujarat,Mahesana,Tier 3,4,6,0,0,6
2025-09-28,Madhya Pradesh,Satna,Tier 3,1,3,0,0,3
2025-11-06,Manipur,Kakching,Tier 3,1,1,0,0,1
2025-09-19,West Bengal,Kalimpong,Tier 3,2,0,2,0,2
2025-11-04,Kerala,Pathanamthitta,Tier 3,2,1,1,0,2
2025-10-21,Uttar Pradesh,Etawah,Tier 3,2,1,1,0,2
2025-09-29,Manipur,Bishnupur,Tier 3,2,0,4,1,5
2025-09-17,Arunachal Pradesh,Kra Daadi,Tier 3,1,0,2,0,2
2025-12-21,Jammu and Kashmir,Bandipore,Tier 3,4,11,0,0,11
2025-11-12,Meghalaya,East Garo Hills,Tier 3,2,1,8,14,23
2025-11-12,Andhra Pradesh,Nandyal,Tier 3,4,2,2,0,4
2025-10-27,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,1,1,0,0,1
2025-09-04,Arunachal Pradesh,East Kameng,Tier 3,2,10,4,0,14
2025-09-10,Nagaland,Kiphire,Tier 3,1,1,5,0,6
2025-07-01,Uttar Pradesh,Banda,Tier 3,1,401,753,11,1165
2025-09-01,Arunachal Pradesh,West Kameng,Tier 3,3,4,3,0,7
2025-09-25,Telangana,Rajanna Sircilla,Tier 3,1,1,0,0,1
2025-09-29,Chhattisgarh,Balod,Tier 3,1,1,0,0,1
2025-09-06,Nagaland,Chumukedima,Tier 3,1,0,1,0,1
2025-09-09,Nagaland,Chumukedima,Tier 3,1,0,1,0,1
2025-09-14,Mizoram,Lawngtlai,Tier 3,1,1,1,0,2
2025-10-17,Manipur,Chandel,Tier 3,2,4,3,0,7
2025-09-19,Mizoram,Lawngtlai,Tier 3,1,3,0,0,3
2025-11-03,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,4,0,4
2025-06-01,Uttar Pradesh,Meerut,Tier 2,1,79,168,10,257
2025-12-28,Punjab,Mansa,Tier 3,1,1,0,0,1
2025-09-03,Nagaland,Chumukedima,Tier 3,2,0,1,2,3
2025-11-04,Kerala,Kozhikode,Tier 2,1,1,0,0,1
2025-09-09,Delhi,South East Delhi,Tier 1,1,1,0,0,1
2025-11-01,Jharkhand,Pakur,Tier 3,1,0,1,0,1
2025-09-21,Madhya Pradesh,Burhanpur,Tier 3,1,1,0,0,1
2025-09-28,Rajasthan,Sawai Madhopur,Tier 3,2,1,1,0,2
2025-09-28,Kerala,Kasaragod,Tier 3,1,1,0,0,1
2025-09-30,Arunachal Pradesh,East Siang,Tier 3,1,0,2,0,2
2025-11-17,Mizoram,Saiha,Tier 3,1,2,0,0,2
2025-11-18,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,3,0,3
2025-09-01,Arunachal Pradesh,Upper Subansiri,Tier 3,1,6,2,0,8
2025-09-02,Chhattisgarh,Khairagarh Chhuikhadan Gandai,Tier 3,1,2,0,0,2
2025-09-28,Maharashtra,Palghar,Tier 3,1,1,1,0,2
2025-11-04,Jharkhand,Giridih,Tier 3,2,1,1,0,2
2025-09-26,Meghalaya,East Garo Hills,Tier 3,3,2,9,7,18
2025-09-10,Arunachal Pradesh,Lower Dibang Valley,Tier 3,1,2,3,0,5
2025-09-14,Odisha,Nabarangapur,Tier 3,2,3,1,0,4
2025-11-02,Himachal Pradesh,Lahaul and Spiti,Tier 3,1,1,0,0,1
2025-11-04,Maharashtra,Sangli,Tier 2,1,1,0,0,1
2025-09-30,Haryana,Palwal,Tier 3,1,1,0,0,1
2025-09-14,Sikkim,Namchi,Tier 3,1,1,0,0,1
2025-09-24,Arunachal Pradesh,Upper Subansiri,Tier 3,1,2,0,0,2
2025-09-29,Bihar,Sheikhpura,Tier 3,1,1,1,0,2
2025-09-28,Chhattisgarh,Balrampur,Tier 3,1,5,0,0,5
2025-11-16,Himachal Pradesh,Lahaul and Spiti,Tier 3,1,1,0,0,1
2025-09-20,Meghalaya,South West Khasi Hills,Tier 3,1,1,0,3,4
2025-09-26,Arunachal Pradesh,Tirap,Tier 3,1,1,0,0,1
2025-11-11,Lakshadweep,Lakshadweep,Tier 3,1,1,0,0,1
2025-09-22,Assam,Majuli,Tier 3,1,1,0,0,1
2025-09-07,Manipur,Jiribam,Tier 3,1,0,1,0,1
2025-11-06,Mizoram,Saiha,Tier 3,1,1,0,0,1
2025-10-17,Meghalaya,East Garo Hills,Tier 3,1,1,1,0,2
2025-09-28,Rajasthan,Jaisalmer,Tier 3,1,1,0,0,1
2025-09-28,Manipur,Churachandpur,Tier 3,1,1,0,0,1
2025-09-30,Rajasthan,Rajsamand,Tier 3,1,0,1,0,1
2025-09-27,Meghalaya,West Khasi Hills,Tier 3,1,1,5,0,6
2025-09-14,Tamil Nadu,Tenkasi,Tier 3,1,0,1,0,1
2025-10-21,Arunachal Pradesh,East Kameng,Tier 3,1,0,1,0,1
2025-09-16,Chhattisgarh,Narayanpur,Tier 3,1,7,6,0,13
2025-11-12,West Bengal,Kalimpong,Tier 3,1,0,1,0,1
2025-09-21,Arunachal Pradesh,Longding,Tier 3,1,1,0,0,1
2025-10-23,Andhra Pradesh,Guntur,Tier 2,1,0,0,1,1
2025-11-13,Madhya Pradesh,Barwani,Tier 3,8,18,8,0,26
2025-11-17,Bihar,Sheikhpura,Tier 3,3,1,3,0,4
2025-10-21,Haryana,Gurugram,Tier 3,2,3,0,0,3
2025-06-01,Maharashtra,Satara,Tier 3,1,136,55,10,201
2025-07-01,Madhya Pradesh,Datia,Tier 3,1,435,384,20,839
2025-04-01,Rajasthan,Churu,Tier 3,1,316,141,12,469
2025-09-30,Nagaland,Tuensang,Tier 3,2,3,10,0,13
2025-10-15,Arunachal Pradesh,Upper Subansiri,Tier 3,1,2,1,0,3
2025-09-30,Punjab,Fatehgarh Sahib,Tier 3,1,0,1,0,1
2025-10-25,Assam,Chirang,Tier 3,7,10,7,0,17
2025-10-13,Arunachal Pradesh,Upper Siang,Tier 3,1,1,0,0,1
2025-09-20,Nagaland,Shamator,Tier 3,1,0,21,1,22
2025-10-16,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,1,1,0,0,1
2025-11-13,Meghalaya,East Garo Hills,Tier 3,2,1,2,0,3
2025-11-13,Madhya Pradesh,Datia,Tier 3,8,25,3,0,28
2025-11-04,West Bengal,Purulia,Tier 2,1,1,0,0,1
2025-09-15,Arunachal Pradesh,Lohit,Tier 3,2,2,3,0,5
2025-09-09,Sikkim,West Sikkim,Tier 3,5,3,10,0,13
2025-10-28,Arunachal Pradesh,Namsai,Tier 3,1,1,0,0,1
2025-11-11,Chhattisgarh,Narayanpur,Tier 3,1,3,3,0,6
2025-04-01,Rajasthan,Ajmer,Tier 2,2,1007,196,36,1239
2025-09-22,Rajasthan,Tonk,Tier 3,3,3,7,0,10
2025-09-21,Uttar Pradesh,Hamirpur,Tier 2,3,5,2,0,7
2025-10-18,Tamil Nadu,Ranipet,Tier 3,1,0,1,0,1
2025-09-26,Himachal Pradesh,Hamirpur,Tier 2,8,10,0,0,10
2025-09-06,Delhi,New Delhi,Tier 1,2,0,3,0,3
2025-09-30,Bihar,Vaishali,Tier 3,3,0,3,0,3
2025-09-12,Manipur,Tamenglong,Tier 3,4,4,10,0,14
2025-09-09,Manipur,Tamenglong,Tier 3,3,1,5,0,6
2025-10-20,Madhya Pradesh,Shahdol,Tier 3,5,7,2,0,9
2025-10-24,Punjab,Moga,Tier 3,5,4,2,0,6
2025-09-20,Arunachal Pradesh,West Siang,Tier 3,1,0,2,0,2
2025-12-28,Punjab,Kapurthala,Tier 3,1,1,0,0,1
2025-09-21,Odisha,Koraput,Tier 3,1,1,0,0,1
2025-07-01,Madhya Pradesh,Balaghat,Tier 3,1,288,40,10,338
2025-10-30,Assam,Bajali,Tier 3,1,1,0,0,1
2025-09-19,Tripura,Dhalai,Tier 3,2,2,0,0,2
2025-09-26,Andhra Pradesh,Eluru,Tier 3,4,4,0,0,4
2025-09-27,Nagaland,Kohima,Tier 3,3,3,5,0,8
2025-09-05,Tamil Nadu,Virudhunagar,Tier 3,4,11,1,0,12
2025-10-15,Nagaland,Wokha,Tier 3,1,0,3,0,3
2025-09-30,Bihar,Jehanabad,Tier 3,1,0,1,0,1
2025-11-13,Chhattisgarh,Narayanpur,Tier 3,1,5,0,0,5
2025-10-22,Himachal Pradesh,Kangra,Tier 3,1,1,0,0,1
2025-09-28,Nagaland,Kiphire,Tier 3,1,0,1,0,1
2025-10-25,Tripura,Unakoti,Tier 3,5,5,2,0,7
2025-10-20,Manipur,Churachandpur,Tier 3,3,10,11,1,22
2025-11-10,Assam,South Salmara Mankachar,Tier 3,4,10,4,0,14
2025-10-27,Jammu and Kashmir,Ganderbal,Tier 3,4,7,2,0,9
2025-12-27,Telangana,Nirmal,Tier 3,2,2,0,0,2
2025-12-29,Telangana,Narayanpet,Tier 3,4,9,0,0,9
2025-10-20,Madhya Pradesh,Mauganj,Tier 3,1,1,0,0,1
2025-09-23,Chhattisgarh,Narayanpur,Tier 3,1,4,2,0,6
2025-09-13,Chhattisgarh,Sarangarh-Bilaigarh,Tier 3,2,2,0,0,2
2025-10-19,Arunachal Pradesh,Lower Dibang Valley,Tier 3,1,0,1,0,1
2025-11-05,Assam,Bajali,Tier 3,1,1,0,0,1
2025-10-27,Arunachal Pradesh,Lower Siang,Tier 3,1,0,1,0,1
2025-11-25,Manipur,Tamenglong,Tier 3,4,4,7,0,11
2025-11-07,Sikkim,West Sikkim,Tier 3,2,1,2,0,3
2025-11-17,Meghalaya,West Khasi Hills,Tier 3,2,0,3,3,6
2025-12-27,Mizoram,Saiha,Tier 3,1,4,0,0,4
2025-05-01,Tamil Nadu,Pudukkottai,Tier 3,1,143,34,13,190
2025-09-29,Gujarat,Devbhumi Dwarka,Tier 3,2,2,0,0,2
2025-09-07,Maharashtra,Beed,Tier 3,4,5,2,0,7
2025-11-14,Rajasthan,Deeg,Tier 3,1,0,1,0,1
2025-09-29,Tamil Nadu,Mayiladuthurai,Tier 3,2,3,1,0,4
2025-12-25,Nagaland,Kiphire,Tier 3,1,0,2,0,2
2025-09-13,Andhra Pradesh,Bapatla,Tier 3,2,2,0,0,2
2025-10-28,Odisha,Nuapada,Tier 3,5,8,2,0,10
2025-09-20,West Bengal,Kalimpong,Tier 3,1,1,0,0,1
2025-10-22,Gujarat,Kheda,Tier 3,3,3,0,0,3
2025-11-09,Mizoram,Lunglei,Tier 3,2,1,1,0,2
2025-10-31,Arunachal Pradesh,West Siang,Tier 3,1,1,0,0,1
2025-10-26,Arunachal Pradesh,Lower Subansiri,Tier 3,1,0,3,0,3
2025-09-30,Bihar,Madhepura,Tier 3,2,0,2,0,2
2025-09-17,Assam,Biswanath,Tier 3,3,2,2,0,4
2025-12-28,Nagaland,Shamator,Tier 3,1,0,1,0,1
2025-12-23,Arunachal Pradesh,Upper Subansiri,Tier 3,1,4,0,0,4
2025-11-06,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,Tier 3,1,2,0,0,2
2025-12-23,Manipur,Chandel,Tier 3,2,2,0,0,2
2025-10-27,Jammu and Kashmir,Kulgam,Tier 3,1,6,4,0,10
2025-09-29,Jharkhand,Deoghar,Tier 3,1,0,1,0,1
2025-11-16,Assam,Majuli,Tier 3,1,1,0,0,1
2025-11-13,Jammu and Kashmir,Ganderbal,Tier 3,1,1,0,0,1
2025-11-11,Dadra and Nagar Haveli and Daman and Diu,Diu,Tier 3,1,1,0,0,1
2025-09-21,Maharashtra,Parbhani,Tier 3,1,1,0,0,1
2025-05-01,Chhattisgarh,Baloda Bazar,Tier 3,1,492,35,17,544
2025-07-01,Madhya Pradesh,Guna,Tier 3,1,637,423,12,1072
2025-09-28,Andhra Pradesh,Vizianagaram,Tier 3,1,1,0,0,1
2025-09-08,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,1,0,1
2025-10-21,Jammu and Kashmir,Shopian,Tier 3,1,1,0,0,1
2025-10-28,Arunachal Pradesh,Lower Subansiri,Tier 3,1,0,1,0,1
2025-11-08,Arunachal Pradesh,Dibang Valley,Tier 3,1,1,0,0,1
2025-11-04,Andhra Pradesh,East Godavari,Tier 3,1,1,0,0,1
2025-04-01,Maharashtra,Palghar,Tier 3,1,174,90,16,280
2025-11-07,Chhattisgarh,Koriya,Tier 3,5,7,6,0,13
2025-11-07,Manipur,Jiribam,Tier 3,1,0,1,0,1
2025-11-09,Nagaland,Noklak,Tier 3,1,0,5,0,5
2025-12-27,Punjab,Barnala,Tier 3,3,4,0,0,4
2025-10-27,Jammu and Kashmir,Poonch,Tier 3,4,36,8,0,44
2025-09-07,Punjab,Faridkot,Tier 3,1,0,1,0,1
2025-10-26,Nagaland,Chumukedima,Tier 3,3,0,1,2,3
2025-09-18,Meghalaya,East Garo Hills,Tier 3,2,1,7,0,8
2025-10-22,Andhra Pradesh,Tirupati,Tier 3,1,0,0,1,1
2025-09-02,Arunachal Pradesh,Upper Subansiri,Tier 3,1,1,1,0,2
2025-09-06,Nagaland,Phek,Tier 3,1,0,1,0,1
2025-11-25,Delhi,South East Delhi,Tier 1,1,1,0,2,3
2025-09-20,Manipur,Chandel,Tier 3,2,1,2,1,4
2025-04-01,Tamil Nadu,Madurai,Tier 2,1,94,10,11,115
2025-09-20,Nagaland,Zunheboto,Tier 3,2,1,2,0,3
2025-09-05,Gujarat,Tapi,Tier 3,1,1,0,0,1
2025-04-01,Bihar,Bhagalpur,Tier 3,2,678,534,26,1238
2025-04-01,Jharkhand,Pakur,Tier 3,1,579,372,11,962
2025-10-16,Delhi,New Delhi,Tier 1,1,0,1,1,2
2025-11-03,Madhya Pradesh,Niwari,Tier 3,1,1,0,0,1
2025-10-23,Manipur,Senapati,Tier 3,1,0,0,1,1
2025-09-26,Nagaland,Kiphire,Tier 3,1,3,11,0,14
2025-11-02,Arunachal Pradesh,Kra Daadi,Tier 3,1,0,1,0,1
2025-11-07,Meghalaya,West Khasi Hills,Tier 3,1,4,5,0,9
2025-11-05,Arunachal Pradesh,Kamle,Tier 3,1,0,1,0,1
2025-11-15,Rajasthan,Deeg,Tier 3,1,1,2,0,3
2025-11-15,Andaman and Nicobar Islands,Nicobars,Tier 3,1,1,0,0,1
2025-09-29,Uttarakhand,Tehri Garhwal,Tier 3,1,1,0,0,1
2025-09-07,Chhattisgarh,Gaurella Pendra Marwahi,Tier 3,1,1,0,0,1
2025-09-22,Assam,Biswanath,Tier 3,2,1,1,0,2
2025-09-07,Madhya Pradesh,Narmadapuram,Tier 3,1,1,0,0,1
2025-11-16,Maharashtra,Gadchiroli,Tier 3,6,14,3,0,17
2025-09-19,Arunachal Pradesh,Kra Daadi,Tier 3,1,1,2,0,3
2025-09-06,Chhattisgarh,Khairagarh Chhuikhadan Gandai,Tier 3,1,1,1,0,2
2025-10-20,Uttarakhand,Bageshwar,Tier 3,1,1,0,0,1
2025-11-06,Delhi,South East Delhi,Tier 1,1,2,0,0,2
2025-11-03,Dadra and Nagar Haveli and Daman and Diu,Daman,Tier 3,1,1,0,0,1
2025-09-14,Maharashtra,Gadchiroli,Tier 3,2,2,0,0,2
2025-10-20,Uttarakhand,Chamoli,Tier 3,3,3,0,0,3
2025-11-06,Madhya Pradesh,Niwari,Tier 3,2,2,0,0,2
2025-10-24,Arunachal Pradesh,Lohit,Tier 3,2,1,1,0,2
2025-12-29,Mizoram,Kolasib,Tier 3,2,2,0,0,2
2025-10-21,Chhattisgarh,Dhamtari,Tier 3,1,1,0,0,1
2025-09-14,Odisha,Debagarh,Tier 3,1,3,0,0,3
2025-12-29,Madhya Pradesh,Maihar,Tier 3,2,6,0,0,6
2025-12-24,Himachal Pradesh,Kinnaur,Tier 3,2,2,0,0,2
2025-12-28,Arunachal Pradesh,Longding,Tier 3,1,1,3,0,4
2025-11-01,Nagaland,Kiphire,Tier 3,1,0,9,0,9
2025-11-06,Nagaland,Tuensang,Tier 3,1,1,3,0,4
2025-11-16,Telangana,Peddapalli,Tier 3,3,3,1,0,4
2025-12-21,Arunachal Pradesh,Papum Pare,Tier 3,1,1,0,0,1
2025-11-03,Manipur,Bishnupur,Tier 3,2,3,3,0,6
2025-09-22,Nagaland,Phek,Tier 3,3,1,2,0,3
2025-07-01,Kerala,Thiruvananthapuram,Tier 2,3,54,67,59,180
2025-06-01,Bihar,Saran,Tier 3,2,222,864,25,1111
2025-09-29,Karnataka,Vijayanagara,Tier 3,2,1,1,0,2
2025-09-16,Mizoram,Serchhip,Tier 3,1,1,0,0,1
2025-09-18,Arunachal Pradesh,Changlang,Tier 3,2,2,3,0,5
2025-10-18,Arunachal Pradesh,Upper Siang,Tier 3,1,1,0,0,1
2025-11-10,Arunachal Pradesh,Siang,Tier 3,1,0,1,0,1
2025-09-30,Arunachal Pradesh,Changlang,Tier 3,1,0,1,0,1
2025-09-30,Delhi,South West Delhi,Tier 1,3,1,2,0,3
2025-11-12,Nagaland,Chumukedima,Tier 3,2,0,1,1,2
2025-09-08,Odisha,Debagarh,Tier 3,5,21,2,0,23
2025-11-07,Odisha,Debagarh,Tier 3,1,2,0,0,2
2025-10-22,Gujarat,Surat,Tier 2,2,2,0,0,2
2025-10-20,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,Tier 3,1,1,0,0,1
2025-05-01,Nagaland,Dimapur,Tier 3,1,155,207,22,384
2025-07-01,Rajasthan,Sawai Madhopur,Tier 3,1,593,307,10,910
2025-09-25,Chhattisgarh,Narayanpur,Tier 3,1,8,0,0,8
2025-12-25,Meghalaya,East Garo Hills,Tier 3,1,0,2,0,2
2025-11-10,Nagaland,Chumukedima,Tier 3,1,0,1,0,1
2025-09-07,Madhya Pradesh,Datia,Tier 3,1,1,0,0,1
2025-09-30,Manipur,Imphal East,Tier 3,1,1,0,0,1
2025-10-27,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,4,0,4
2025-12-24,Meghalaya,Eastern West Khasi Hills,Tier 3,1,0,5,196,201
2025-09-01,Himachal Pradesh,Sirmaur,Tier 3,1,1,0,0,1
2025-07-01,Maharashtra,Chandrapur,Tier 3,1,306,86,11,403
2025-12-27,Assam,West Karbi Anglong,Tier 3,1,1,1,0,2
2025-09-03,Arunachal Pradesh,Anjaw,Tier 3,1,2,2,0,4
2025-12-25,Arunachal Pradesh,Kra Daadi,Tier 3,1,0,2,0,2
2025-09-04,Himachal Pradesh,Kinnaur,Tier 3,1,0,2,0,2
2025-12-27,Arunachal Pradesh,Lower Dibang Valley,Tier 3,1,0,1,0,1
2025-11-14,Sikkim,Namchi,Tier 3,3,3,1,0,4
2025-12-25,Manipur,Ukhrul,Tier 3,1,0,1,0,1
2025-11-01,Tamil Nadu,Ranipet,Tier 3,1,1,0,0,1
2025-12-24,Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,Tier 3,1,3,0,0,3
2025-09-15,Arunachal Pradesh,Siang,Tier 3,1,4,4,0,8
2025-09-30,Assam,Golaghat,Tier 3,1,0,1,0,1
2025-04-01,Chandigarh,Chandigarh,Tier 2,1,86,21,10,117
2025-12-28,Chhattisgarh,Gaurella Pendra Marwahi,Tier 3,1,1,0,0,1
2025-11-25,Arunachal Pradesh,Shi-yomi,Tier 3,1,0,1,0,1
2025-10-29,Nagaland,Kiphire,Tier 3,1,0,1,0,1
2025-12-21,Assam,West Karbi Anglong,Tier 3,1,2,0,0,2
2025-10-22,Jammu and Kashmir,Kulgam,Tier 3,1,1,0,0,1
2025-11-09,Manipur,Kakching,Tier 3,1,0,1,0,1
2025-09-21,Chhattisgarh,Balod,Tier 3,1,1,0,0,1
2025-06-01,Nagaland,Peren,Tier 3,1,37,141,10,188
2025-07-01,Tamil Nadu,Thiruvallur,Tier 3,1,261,75,10,346
2025-05-01,Assam,Bongaigaon,Tier 3,1,110,41,15,166
2025-07-01,Bihar,Bhojpur,Tier 3,1,184,626,13,823
2025-09-21,Telangana,Warangal,Tier 2,1,1,0,0,1
2025-06-01,Rajasthan,Churu,Tier 3,1,253,269,13,535
2025-09-26,Chhattisgarh,Gaurella Pendra Marwahi,Tier 3,2,4,0,0,4
2025-09-08,Maharashtra,Hingoli,Tier 3,8,65,20,2,87
2025-09-30,Maharashtra,Ratnagiri,Tier 3,1,0,1,0,1
2025-10-17,Chhattisgarh,Narayanpur,Tier 3,1,10,5,0,15
2025-10-31,Arunachal Pradesh,Upper Subansiri,Tier 3,1,0,3,1,4
2025-10-28,Jammu and Kashmir,Ramban,Tier 3,3,6,8,0,14
2025-10-19,Nagaland,Noklak,Tier 3,1,4,3,0,7
2025-10-20,Assam,Majuli,Tier 3,1,1,0,0,1
2025-10-23,Punjab,Barnala,Tier 3,1,1,0,0,1
2025-10-23,Punjab,Moga,Tier 3,1,1,0,0,1
2025-09-16,Nagaland,Wokha,Tier 3,1,1,5,0,6
2025-09-16,Arunachal Pradesh,West Kameng,Tier 3,1,1,2,0,3
2025-09-20,Manipur,Thoubal,Tier 3,4,2,3,0,5
2025-04-01,Mizoram,Champhai,Tier 3,1,275,76,17,368
2025-07-01,Rajasthan,Chittorgarh,Tier 3,3,835,701,40,1576
2025-05-01,Uttar Pradesh,Unnao,Tier 3,2,865,726,37,1628
2025-11-07,Mizoram,Saiha,Tier 3,1,1,0,0,1
2025-09-11,Mizoram,Mamit,Tier 3,1,1,0,0,1
2025-12-21,Delhi,Shahdara,Tier 1,1,2,0,0,2
2025-11-11,Manipur,Ukhrul,Tier 3,1,4,4,0,8
2025-11-19,Jammu and Kashmir,Shopian,Tier 3,1,9,4,0,13
2025-11-19,Gujarat,Dang,Tier 3,4,22,1,0,23
2025-09-21,Punjab,Sangrur,Tier 3,1,0,1,0,1
2025-04-01,Maharashtra,Mumbai,Tier 1,3,389,109,44,542
2025-07-01,Rajasthan,Alwar,Tier 3,2,1837,879,41,2757
2025-09-01,Nagaland,Wokha,Tier 3,2,4,3,1,8
2025-11-10,Manipur,Ukhrul,Tier 3,1,18,17,0,35
2025-11-25,Arunachal Pradesh,Tawang,Tier 3,1,1,0,0,1
2025-09-24,Chhattisgarh,Narayanpur,Tier 3,1,13,8,0,21
2025-09-26,Arunachal Pradesh,Changlang,Tier 3,3,4,0,0,4
2025-09-28,Madhya Pradesh,Sagar,Tier 3,2,1,1,0,2
2025-09-15,Punjab,Malerkotla,Tier 3,4,11,3,0,14
2025-09-25,Arunachal Pradesh,West Kameng,Tier 3,1,1,1,0,2
2025-09-12,Arunachal Pradesh,Kurung Kumey,Tier 3,1,0,1,0,1
2025-12-29,Tripura,Sepahijala,Tier 3,4,16,4,0,20
2025-11-08,Assam,West Karbi Anglong,Tier 3,1,1,4,0,5
2025-09-28,Assam,Barpeta,Tier 3,1,1,0,0,1
2025-09-30,Chhattisgarh,Durg,Tier 3,1,0,2,0,2
2025-09-27,Nagaland,Wokha,Tier 3,2,1,3,0,4
2025-09-28,Haryana,Ambala,Tier 3,1,0,1,0,1
2025-10-18,Meghalaya,South West Khasi Hills,Tier 3,2,0,2,0,2
2025-10-20,Gujarat,Anand,Tier 2,1,1,0,0,1
