DATE,STATE,DISTRICT,CITY_TIER,PINCODE_COUNT,DEMO_AGE_5_17,DEMO_AGE_17_PLUS,TOTAL_DEMO_COUNT
2025-12-14,Karnataka,Belagavi,Tier 2,87,101,428,529
2025-10-15,Rajasthan,Banswara,Tier 3,16,52,483,535
2025-10-21,Odisha,Gajapati,Tier 3,10,6,27,33
2025-11-01,Andhra Pradesh,Chittoor,Tier 3,72,690,1285,1975
2025-12-27,Uttar Pradesh,Mathura,Tier 2,16,122,1115,1237
2025-03-01,Madhya Pradesh,Mandsaur,Tier 3,17,3894,14326,18220
2025-03-01,Uttar Pradesh,Meerut,Tier 2,17,2831,39033,41864
2025-11-29,Bihar,Katihar,Tier 3,10,58,864,922
2025-10-27,Madhya Pradesh,Mandsaur,Tier 3,12,12,67,79
2025-11-06,Uttar Pradesh,Kasganj,Tier 3,10,53,559,612
2025-12-24,Bihar,Samastipur,Tier 3,29,156,1269,1425
2025-12-05,Tamil Nadu,The Nilgiris,Tier 3,42,54,205,259
2025-12-06,Madhya Pradesh,Barwani,Tier 3,8,42,297,339
2025-12-27,Bihar,Patna,Tier 2,64,261,2536,2797
2025-10-30,Delhi,South West Delhi,Tier 1,16,38,363,401
2025-10-20,Chhattisgarh,Durg,Tier 3,12,3,21,24
2025-12-02,Gujarat,Panchmahals,Tier 3,25,41,420,461
2025-12-23,Uttar Pradesh,Bareilly,Tier 2,26,194,2310,2504
2025-12-02,Odisha,Gajapati,Tier 3,10,31,80,111
2025-12-05,Jharkhand,Bokaro,Tier 3,20,35,346,381
2025-09-05,Karnataka,Mysuru,Tier 2,46,8,164,172
2025-11-03,Jammu and Kashmir,Srinagar,Tier 2,17,27,196,223
2025-12-10,Uttar Pradesh,Meerut,Tier 2,12,38,418,456
2025-12-01,Bihar,Begusarai,Tier 3,21,125,907,1032
2025-11-03,Uttar Pradesh,Lucknow,Tier 2,23,87,841,928
2025-10-22,Delhi,East Delhi,Tier 1,8,2,36,38
2025-12-12,Uttarakhand,Haridwar,Tier 3,20,81,683,764
2025-10-25,West Bengal,Jhargram,Tier 3,12,9,34,43
2025-11-19,Uttar Pradesh,Gautam Buddha Nagar,Tier 3,15,117,1114,1231
2025-12-24,West Bengal,Darjeeling,Tier 3,25,34,622,656
2025-11-12,Haryana,Karnal,Tier 2,13,39,230,269
2025-12-09,Rajasthan,Bharatpur,Tier 3,17,73,500,573
2025-12-09,Uttarakhand,Almora,Tier 3,14,24,162,186
2025-12-10,Jharkhand,Ranchi,Tier 2,18,48,636,684
2025-10-20,Himachal Pradesh,Kangra,Tier 3,24,5,33,38
2025-11-01,Jharkhand,Simdega,Tier 3,6,13,176,189
2025-12-13,Rajasthan,Sirohi,Tier 3,15,16,203,219
2025-12-13,Himachal Pradesh,Solan,Tier 3,8,3,21,24
2025-09-05,Andhra Pradesh,Palnadu,Tier 3,24,14,80,94
2025-09-06,Uttarakhand,Pauri Garhwal,Tier 3,34,26,175,201
2025-09-17,Manipur,Chandel,Tier 3,4,13,58,71
2025-12-26,Himachal Pradesh,Bilaspur,Tier 2,17,7,93,100
2025-11-12,Jharkhand,Godda,Tier 3,10,58,611,669
2025-09-15,Madhya Pradesh,Gwalior,Tier 2,12,91,477,568
2025-10-29,Lakshadweep,Lakshadweep,Tier 3,7,2,11,13
2025-09-17,Assam,Dibrugarh,Tier 3,13,2,112,114
2025-09-03,Odisha,Boudh,Tier 3,8,8,76,84
2025-11-11,Assam,Cachar,Tier 3,40,21,345,366
2025-09-06,Kerala,Ernakulam,Tier 3,25,8,53,61
2025-11-13,Jharkhand,Dhanbad,Tier 2,22,23,271,294
2025-10-13,Uttar Pradesh,Kannauj,Tier 3,17,21,229,250
2025-09-09,Rajasthan,Bikaner,Tier 2,23,80,508,588
2025-11-18,Uttar Pradesh,Meerut,Tier 2,20,101,1311,1412
2025-09-10,Assam,Hailakandi,Tier 3,14,29,217,246
2025-11-15,Karnataka,Bagalkot,Tier 3,26,67,206,273
2025-10-24,Rajasthan,Bundi,Tier 3,12,15,117,132
2025-09-14,Haryana,Rohtak,Tier 3,8,13,44,57
2025-11-14,Tamil Nadu,Thiruvallur,Tier 3,65,164,1280,1444
2025-10-21,Uttar Pradesh,Varanasi,Tier 2,21,20,109,129
2025-09-17,Karnataka,Kodagu,Tier 3,23,6,122,128
2025-09-19,Karnataka,Bidar,Tier 3,13,23,167,190
2025-12-12,Tamil Nadu,Thiruvarur,Tier 3,69,90,664,754
2025-12-16,Uttar Pradesh,Gonda,Tier 3,33,103,1279,1382
2025-12-04,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,Tier 3,46,21,178,199
2025-09-18,Madhya Pradesh,Mandsaur,Tier 3,18,40,298,338
2025-12-16,Bihar,Begusarai,Tier 3,27,155,1318,1473
2025-11-18,Madhya Pradesh,Shivpuri,Tier 3,18,25,388,413
2025-10-29,Meghalaya,East Khasi Hills,Tier 3,21,27,294,321
2025-12-16,Uttar Pradesh,Bahraich,Tier 3,24,137,1882,2019
2025-12-05,Assam,Kokrajhar,Tier 3,13,16,221,237
2025-10-29,Tamil Nadu,The Nilgiris,Tier 3,25,9,94,103
2025-12-03,Haryana,Rohtak,Tier 3,16,24,176,200
2025-12-18,Rajasthan,Ganganagar,Tier 3,18,5,55,60
2025-11-19,Punjab,Hoshiarpur,Tier 3,36,10,222,232
2025-12-04,Karnataka,Udupi,Tier 3,62,57,334,391
2025-12-04,Punjab,Amritsar,Tier 2,36,37,847,884
2025-12-04,West Bengal,Jalpaiguri,Tier 3,57,59,1264,1323
2025-11-26,Jammu and Kashmir,Anantnag,Tier 3,15,11,145,156
2025-12-16,West Bengal,Cooch Behar,Tier 3,41,91,947,1038
2025-11-03,Rajasthan,Sawai Madhopur,Tier 3,19,36,287,323
2025-11-29,Bihar,Rohtas,Tier 3,12,46,396,442
2025-11-29,Maharashtra,Yavatmal,Tier 3,25,24,551,575
2025-11-29,Maharashtra,Mumbai,Tier 1,88,207,2453,2660
2025-12-08,Chandigarh,Chandigarh,Tier 2,22,64,606,670
2025-12-08,Rajasthan,Pali,Tier 3,34,80,591,671
2025-12-09,Assam,Tinsukia,Tier 3,22,7,255,262
2025-12-22,Chhattisgarh,Dhamtari,Tier 3,8,23,74,97
2025-11-06,Uttar Pradesh,Hardoi,Tier 3,21,134,1331,1465
2025-11-26,Karnataka,Koppal,Tier 3,16,17,130,147
2025-12-14,Delhi,South West Delhi,Tier 1,22,102,787,889
2025-12-21,Bihar,Nalanda,Tier 3,13,47,204,251
2025-11-25,Assam,Jorhat,Tier 3,14,4,31,35
2025-12-23,West Bengal,Malda,Tier 3,24,54,636,690
2025-11-13,Maharashtra,Yavatmal,Tier 3,17,33,4030,4063
2025-10-19,Uttar Pradesh,Baghpat,Tier 3,14,31,258,289
2025-10-19,Karnataka,Vijayanagara,Tier 3,18,13,102,115
2025-12-29,Tamil Nadu,Krishnagiri,Tier 3,38,81,404,485
2025-10-27,Odisha,Jharsuguda,Tier 3,11,24,90,114
2025-10-28,Haryana,Ambala,Tier 3,15,18,195,213
2025-09-02,Bihar,Jehanabad,Tier 3,23,59,1001,1060
2025-12-05,Tamil Nadu,Thiruvarur,Tier 3,70,85,407,492
2025-12-05,Uttar Pradesh,Auraiya,Tier 3,11,20,176,196
2025-10-29,Uttar Pradesh,Hardoi,Tier 3,18,82,1015,1097
2025-09-02,Telangana,Mulugu,Tier 3,6,3,95,98
2025-09-01,Madhya Pradesh,Raisen,Tier 3,16,57,314,371
2025-09-01,Telangana,Jayashankar Bhupalpally,Tier 3,9,9,225,234
2025-09-01,Uttar Pradesh,Mathura,Tier 2,22,197,856,1053
2025-09-02,Punjab,Gurdaspur,Tier 3,27,7,198,205
2025-10-31,Uttar Pradesh,Bijnor,Tier 3,19,132,1758,1890
2025-10-31,Uttar Pradesh,Moradabad,Tier 2,17,101,1052,1153
2025-09-05,Odisha,Cuttack,Tier 2,53,31,419,450
2025-09-01,Meghalaya,West Garo Hills,Tier 3,8,10,172,182
2025-10-19,Rajasthan,Dungarpur,Tier 3,21,43,166,209
2025-09-10,Bihar,Darbhanga,Tier 3,42,183,2460,2643
2025-10-29,Bihar,Begusarai,Tier 3,27,69,311,380
2025-11-05,Rajasthan,Hanumangarh,Tier 3,17,28,186,214
2025-12-24,Odisha,Mayurbhanj,Tier 3,29,20,163,183
2025-12-22,Haryana,Palwal,Tier 3,6,12,173,185
2025-11-27,Gujarat,Bharuch,Tier 3,38,47,437,484
2025-11-18,Telangana,Nizamabad,Tier 3,34,25,221,246
2025-09-15,Telangana,Warangal,Tier 2,70,86,1077,1163
2025-12-16,Maharashtra,Buldhana,Tier 3,32,45,736,781
2025-10-25,Assam,Tinsukia,Tier 3,19,14,389,403
2025-12-02,Nagaland,Dimapur,Tier 3,6,4,55,59
2025-11-14,Uttar Pradesh,Etawah,Tier 3,16,49,529,578
2025-11-14,Maharashtra,Nanded,Tier 2,22,37,5594,5631
2025-12-13,Maharashtra,Yavatmal,Tier 3,28,33,410,443
2025-12-14,Tamil Nadu,Chennai,Tier 1,51,120,718,838
2025-12-08,Uttar Pradesh,Maharajganj,Tier 3,16,122,1255,1377
2025-11-09,Telangana,Jagitial,Tier 3,11,14,130,144
2025-12-21,Assam,Darrang,Tier 3,9,15,81,96
2025-11-29,Tamil Nadu,Perambalur,Tier 3,22,56,104,160
2025-11-02,Manipur,Tamenglong,Tier 3,6,18,60,78
2025-10-20,Gujarat,Mahesana,Tier 3,22,4,88,92
2025-10-23,Haryana,Sonipat,Tier 3,9,2,20,22
2025-11-27,Telangana,Jagitial,Tier 3,14,12,150,162
2025-12-23,Karnataka,Dharwad,Tier 3,31,65,488,553
2025-12-24,Gujarat,Jamnagar,Tier 2,28,22,354,376
2025-09-10,Telangana,Nalgonda,Tier 3,53,61,1018,1079
2025-10-22,Tamil Nadu,Tirunelveli,Tier 2,16,9,17,26
2025-12-26,Telangana,Jogulamba Gadwal,Tier 3,7,13,78,91
2025-09-20,Bihar,Purba Champaran,Tier 3,20,105,2149,2254
2025-12-08,Punjab,S.A.S Nagar,Tier 3,23,33,503,536
2025-11-19,Jharkhand,West Singhbum,Tier 3,17,39,687,726
2025-11-13,Gujarat,Sabarkantha,Tier 3,24,19,148,167
2025-11-15,Karnataka,Kalaburagi,Tier 2,35,79,400,479
2025-11-15,Karnataka,Bengaluru South,Tier 3,14,14,236,250
2025-12-18,Uttar Pradesh,Etah,Tier 3,10,2,86,88
2025-11-17,Madhya Pradesh,Rewa,Tier 3,23,44,391,435
2025-12-09,Odisha,Sonapur,Tier 3,6,11,60,71
2025-12-28,Punjab,Ferozepur,Tier 3,18,11,110,121
2025-11-29,Tamil Nadu,Viluppuram,Tier 3,67,102,348,450
2025-09-07,Tamil Nadu,Thiruvallur,Tier 3,42,43,165,208
2025-09-15,Rajasthan,Jhunjhunu,Tier 3,33,70,428,498
2025-09-17,Rajasthan,Jhunjhunu,Tier 3,35,70,506,576
2025-11-12,Uttar Pradesh,Barabanki,Tier 3,31,86,1331,1417
2025-10-20,Uttar Pradesh,Raebareli,Tier 3,27,16,105,121
2025-12-24,Chhattisgarh,Raigarh,Tier 3,12,79,574,653
2025-09-17,Uttar Pradesh,Raebareli,Tier 3,43,117,776,893
2025-11-17,Gujarat,Dahod,Tier 2,12,13,179,192
2025-12-22,Tamil Nadu,Viluppuram,Tier 3,76,33,480,513
2025-09-19,Uttar Pradesh,Gonda,Tier 3,26,149,795,944
2025-03-01,Bihar,Darbhanga,Tier 3,30,2612,28474,31086
2025-03-01,Assam,Karbi Anglong,Tier 3,14,675,6192,6867
2025-09-01,Uttar Pradesh,Meerut,Tier 2,18,86,757,843
2025-10-15,Gujarat,Panchmahals,Tier 3,21,35,459,494
2025-10-16,Karnataka,Vijayapura,Tier 2,49,145,954,1099
2025-09-01,Tamil Nadu,Mayiladuthurai,Tier 3,13,3,27,30
2025-11-05,Himachal Pradesh,Kinnaur,Tier 3,5,0,6,6
2025-11-04,Karnataka,Udupi,Tier 3,65,38,286,324
2025-10-16,Telangana,Sangareddy,Tier 3,34,51,241,292
2025-10-16,Uttar Pradesh,Pratapgarh,Tier 3,38,135,810,945
2025-09-04,Maharashtra,Dhule,Tier 2,22,26,237,263
2025-11-05,Odisha,Koraput,Tier 3,25,22,99,121
2025-10-16,Maharashtra,Mumbai,Tier 1,91,447,4512,4959
2025-11-08,Himachal Pradesh,Hamirpur,Tier 2,26,13,44,57
2025-11-07,Tamil Nadu,Tenkasi,Tier 3,21,17,99,116
2025-11-08,Rajasthan,Nagaur,Tier 3,27,83,500,583
2025-09-07,Delhi,East Delhi,Tier 1,8,33,186,219
2025-09-08,Assam,Kokrajhar,Tier 3,16,33,224,257
2025-09-08,Chhattisgarh,Mahasamund,Tier 3,7,27,529,556
2025-09-08,Chhattisgarh,Raipur,Tier 2,31,50,682,732
2025-11-09,Karnataka,Tumakuru,Tier 3,36,25,95,120
2025-09-07,Andhra Pradesh,Sri Potti Sriramulu Nellore,Tier 3,22,8,41,49
2025-09-08,Assam,Sivasagar,Tier 3,30,22,164,186
2025-11-10,Uttar Pradesh,Maharajganj,Tier 3,17,116,935,1051
2025-09-09,Madhya Pradesh,Shajapur,Tier 3,19,49,304,353
2025-11-10,Kerala,Wayanad,Tier 3,15,7,139,146
2025-11-10,West Bengal,Uttar Dinajpur,Tier 3,25,139,2293,2432
2025-11-09,Karnataka,Mandya,Tier 3,20,16,70,86
2025-09-08,Tamil Nadu,Kanyakumari,Tier 3,66,139,542,681
2025-09-10,Rajasthan,Baran,Tier 3,11,54,682,736
2025-09-11,Karnataka,Dharwad,Tier 3,29,37,230,267
2025-11-12,Jharkhand,Pakur,Tier 3,6,4,161,165
2025-10-25,Maharashtra,Parbhani,Tier 3,17,33,1556,1589
2025-10-25,Tamil Nadu,Nagapattinam,Tier 3,66,41,569,610
2025-11-13,Punjab,Gurdaspur,Tier 3,23,27,366,393
2025-11-13,Karnataka,Udupi,Tier 3,28,13,83,96
2025-11-12,West Bengal,Birbhum,Tier 3,42,153,2331,2484
2025-09-13,Madhya Pradesh,Rewa,Tier 3,23,98,593,691
2025-11-14,Goa,South Goa,Tier 3,22,15,193,208
2025-09-13,Karnataka,Dharwad,Tier 3,27,40,255,295
2025-09-15,Andhra Pradesh,Nandyal,Tier 3,23,10,85,95
2025-12-14,Karnataka,Chikkamagaluru,Tier 3,30,7,89,96
2025-09-15,Manipur,Imphal East,Tier 3,8,14,80,94
2025-09-15,Uttarakhand,Nainital,Tier 3,15,20,140,160
2025-09-17,Bihar,Rohtas,Tier 3,13,31,423,454
2025-11-07,Tamil Nadu,Namakkal,Tier 3,38,134,267,401
2025-10-30,Gujarat,Kheda,Tier 3,42,18,236,254
2025-10-30,Jharkhand,Giridih,Tier 3,18,44,339,383
2025-09-16,Andhra Pradesh,Anakapalli,Tier 3,24,14,77,91
2025-09-17,Assam,Tinsukia,Tier 3,12,3,98,101
2025-09-17,Bihar,Nalanda,Tier 3,18,72,845,917
2025-12-23,Punjab,Rupnagar,Tier 3,17,21,186,207
2025-11-19,Telangana,Bhadradri Kothagudem,Tier 3,20,48,158,206
2025-11-19,Bihar,Araria,Tier 3,18,70,1327,1397
2025-12-03,Tamil Nadu,Kallakurichi,Tier 3,25,19,133,152
2025-12-02,West Bengal,Jalpaiguri,Tier 3,59,101,2093,2194
2025-11-19,Gujarat,Vadodara,Tier 2,60,67,1065,1132
2025-09-20,Bihar,Siwan,Tier 3,27,39,819,858
2025-10-13,Himachal Pradesh,Kangra,Tier 3,35,2,97,99
2025-09-02,Karnataka,Kalaburagi,Tier 2,40,61,605,666
2025-09-14,Gujarat,Mahisagar,Tier 3,7,0,10,10
2025-10-15,Uttar Pradesh,Jalaun,Tier 3,17,35,359,394
2025-12-03,Chhattisgarh,Rajnandgaon,Tier 3,8,53,451,504
2025-12-03,Himachal Pradesh,Shimla,Tier 2,44,37,150,187
2025-11-28,Karnataka,Vijayanagara,Tier 3,18,9,64,73
2025-10-16,Andhra Pradesh,Eluru,Tier 3,30,17,115,132
2025-12-04,Madhya Pradesh,Morena,Tier 3,11,110,694,804
2025-10-16,Himachal Pradesh,Shimla,Tier 2,49,27,144,171
2025-10-16,Uttar Pradesh,Prayagraj,Tier 2,44,251,1771,2022
2025-10-16,Tamil Nadu,Krishnagiri,Tier 3,35,86,466,552
2025-10-17,Maharashtra,Chhatrapati Sambhajinagar,Tier 3,28,20,989,1009
2025-09-17,Assam,Sonitpur,Tier 3,19,8,98,106
2025-09-17,Bihar,Gopalganj,Tier 3,11,13,297,310
2025-10-16,Gujarat,Morbi,Tier 3,9,49,243,292
2025-10-21,Himachal Pradesh,Mandi,Tier 3,22,8,25,33
2025-09-03,Uttar Pradesh,Azamgarh,Tier 3,28,232,845,1077
2025-10-15,Maharashtra,Latur,Tier 3,20,60,797,857
2025-11-06,Goa,South Goa,Tier 3,31,15,218,233
2025-11-07,Bihar,Vaishali,Tier 3,29,117,1100,1217
2025-10-18,Uttar Pradesh,Hathras,Tier 3,10,20,88,108
2025-10-18,Tamil Nadu,Coimbatore,Tier 2,19,13,127,140
2025-12-06,Jammu and Kashmir,Jammu,Tier 2,33,9,251,260
2025-12-05,Madhya Pradesh,Sidhi,Tier 3,5,12,142,154
2025-10-17,Tamil Nadu,Erode,Tier 2,28,32,269,301
2025-10-17,Tamil Nadu,Namakkal,Tier 3,19,38,144,182
2025-12-07,West Bengal,Bankura,Tier 3,60,45,477,522
2025-12-06,Uttar Pradesh,Etawah,Tier 3,8,17,219,236
2025-12-07,Punjab,Shaheed Bhagat Singh Nagar,Tier 3,8,3,19,22
2025-12-07,Haryana,Sonipat,Tier 3,15,19,135,154
2025-12-07,Uttar Pradesh,Amroha,Tier 3,10,27,264,291
2025-12-07,Uttar Pradesh,Kushinagar,Tier 3,19,90,707,797
2025-12-18,Bihar,Muzaffarpur,Tier 3,42,18,274,292
2025-12-08,Delhi,North West Delhi,Tier 1,17,174,1632,1806
2025-12-08,West Bengal,Alipurduar,Tier 3,22,23,127,150
2025-11-15,Uttar Pradesh,Jaunpur,Tier 3,37,81,677,758
2025-11-11,Tamil Nadu,Kanyakumari,Tier 3,58,77,298,375
2025-11-11,Haryana,Kurukshetra,Tier 3,7,23,142,165
2025-11-11,Karnataka,Kodagu,Tier 3,17,14,82,96
2025-10-22,Uttar Pradesh,Sonbhadra,Tier 3,4,1,6,7
2025-10-24,Tamil Nadu,Dharmapuri,Tier 3,26,111,402,513
2025-11-29,Maharashtra,Jalgaon,Tier 2,57,92,899,991
2025-12-11,Chhattisgarh,Dhamtari,Tier 3,10,22,367,389
2025-10-19,Maharashtra,Solapur,Tier 2,52,56,1008,1064
2025-12-21,Chhattisgarh,Raipur,Tier 2,11,18,127,145
2025-11-17,Uttar Pradesh,Mainpuri,Tier 3,15,30,439,469
2025-12-22,Kerala,Kottayam,Tier 3,61,23,149,172
2025-09-15,Chandigarh,Chandigarh,Tier 2,22,42,427,469
2025-11-19,Haryana,Jhajjar,Tier 3,15,47,323,370
2025-11-19,Rajasthan,Bharatpur,Tier 3,24,86,668,754
2025-10-27,Assam,Kamrup Metro,Tier 3,23,12,99,111
2025-11-17,Gujarat,Porbandar,Tier 3,9,6,95,101
2025-12-12,Uttar Pradesh,Farrukhabad,Tier 3,24,51,806,857
2025-09-17,Tamil Nadu,The Nilgiris,Tier 3,35,21,203,224
2025-10-19,Bihar,Patna,Tier 2,44,112,919,1031
2025-10-26,Odisha,Ganjam,Tier 3,48,149,803,952
2025-10-26,Rajasthan,Barmer,Tier 3,17,44,313,357
2025-11-29,Gujarat,Surat,Tier 2,45,93,826,919
2025-09-01,Gujarat,Morbi,Tier 3,9,7,86,93
2025-12-06,Goa,North Goa,Tier 3,30,6,117,123
2025-10-28,Nagaland,Kohima,Tier 3,6,5,50,55
2025-12-21,Madhya Pradesh,Satna,Tier 3,26,50,136,186
2025-09-15,Haryana,Charkhi Dadri,Tier 3,11,22,107,129
2025-12-27,Haryana,Rewari,Tier 3,15,19,333,352
2025-12-28,Assam,Charaideo,Tier 3,7,6,23,29
2025-12-06,Haryana,Charkhi Dadri,Tier 3,8,21,108,129
2025-10-30,Gujarat,Porbandar,Tier 3,12,4,62,66
2025-10-31,Arunachal Pradesh,Changlang,Tier 3,6,8,70,78
2025-10-31,Bihar,Sitamarhi,Tier 3,21,151,1878,2029
2025-12-05,Bihar,Madhubani,Tier 3,32,95,1178,1273
2025-11-02,Gujarat,Panchmahals,Tier 3,19,14,134,148
2025-11-05,Uttar Pradesh,Farrukhabad,Tier 3,13,42,324,366
2025-12-10,Punjab,Sri Muktsar Sahib,Tier 3,12,6,129,135
2025-05-01,Andhra Pradesh,Kakinada,Tier 2,4,484,3348,3832
2025-12-27,Telangana,Peddapalli,Tier 3,12,8,130,138
2025-10-31,Jharkhand,Dumka,Tier 3,15,43,504,547
2025-12-21,Rajasthan,Udaipur,Tier 3,35,69,242,311
2025-11-29,Gujarat,Kheda,Tier 3,31,22,230,252
2025-12-10,Bihar,Bhojpur,Tier 3,35,89,868,957
2025-10-28,Telangana,Nirmal,Tier 3,12,109,610,719
2025-11-01,Jammu and Kashmir,Reasi,Tier 3,5,2,34,36
2025-12-13,Rajasthan,Ganganagar,Tier 3,12,29,181,210
2025-12-14,Kerala,Pathanamthitta,Tier 3,36,10,85,95
2025-12-14,Tamil Nadu,Theni,Tier 3,22,41,220,261
2025-12-13,West Bengal,Howrah,Tier 3,34,32,573,605
2025-09-10,Uttar Pradesh,Gautam Buddha Nagar,Tier 3,21,95,704,799
2025-09-14,Haryana,Panchkula,Tier 3,6,4,21,25
2025-09-06,Tamil Nadu,Tiruppur,Tier 3,43,112,337,449
2025-12-19,Assam,Udalguri,Tier 3,20,15,248,263
2025-12-19,Tamil Nadu,Tenkasi,Tier 3,23,17,81,98
2025-09-16,Uttar Pradesh,Hamirpur,Tier 2,14,44,378,422
2025-09-09,Rajasthan,Chittorgarh,Tier 3,24,57,475,532
2025-09-18,Punjab,Sangrur,Tier 3,20,36,488,524
2025-09-19,Assam,Nagaon,Tier 3,36,104,1908,2012
2025-09-02,Uttar Pradesh,Hardoi,Tier 3,17,269,1240,1509
2025-09-13,Tripura,Dhalai,Tier 3,9,1,28,29
2025-12-29,Goa,South Goa,Tier 3,20,6,131,137
2025-10-17,Karnataka,Hassan,Tier 3,47,36,309,345
2025-11-10,Bihar,Vaishali,Tier 3,23,86,1088,1174
2025-10-13,Uttar Pradesh,Ghazipur,Tier 3,41,80,767,847
2025-11-04,Rajasthan,Tonk,Tier 3,16,42,420,462
2025-12-01,Karnataka,Koppal,Tier 3,16,40,188,228
2025-09-10,West Bengal,Birbhum,Tier 3,33,149,1699,1848
2025-11-15,Uttar Pradesh,Agra,Tier 2,22,147,1555,1702
2025-11-15,Mizoram,Aizawl,Tier 3,12,9,86,95
2025-10-17,Uttar Pradesh,Bulandshahr,Tier 3,28,103,974,1077
2025-11-12,Telangana,Mahabubabad,Tier 3,13,41,322,363
2025-10-21,Chhattisgarh,Balrampur,Tier 3,6,8,22,30
2025-11-08,Telangana,Mancherial,Tier 3,19,80,387,467
2025-11-09,Bihar,Sheohar,Tier 3,5,11,127,138
2025-11-19,Tamil Nadu,Krishnagiri,Tier 3,35,63,396,459
2025-11-18,Assam,Biswanath,Tier 3,4,2,24,26
2025-12-02,Uttar Pradesh,Deoria,Tier 3,15,84,927,1011
2025-12-15,Bihar,Bhagalpur,Tier 3,23,114,1104,1218
2025-10-29,Haryana,Sirsa,Tier 3,14,22,348,370
2025-10-29,Rajasthan,Sikar,Tier 3,35,39,540,579
2025-11-16,Punjab,Jalandhar,Tier 2,34,15,140,155
2025-12-04,Uttarakhand,Pithoragarh,Tier 3,20,13,141,154
2025-10-31,Tamil Nadu,Kallakurichi,Tier 3,27,21,139,160
2025-12-18,West Bengal,Kolkata,Tier 1,9,1,16,17
2025-11-02,Rajasthan,Karauli,Tier 3,16,28,140,168
2025-10-30,Odisha,Nayagarh,Tier 3,23,20,103,123
2025-11-01,Maharashtra,Sindhudurg,Tier 3,26,10,367,377
2025-11-01,West Bengal,Kolkata,Tier 1,66,56,1376,1432
2025-11-02,Andhra Pradesh,East Godavari,Tier 3,95,296,459,755
2025-11-03,Maharashtra,Nanded,Tier 2,44,114,6307,6421
2025-11-25,Chhattisgarh,Surguja,Tier 3,10,30,306,336
2025-12-08,Uttarakhand,Nainital,Tier 3,20,75,400,475
2025-09-04,Telangana,Khammam,Tier 3,50,122,809,931
2025-11-29,Uttar Pradesh,Sitapur,Tier 3,17,54,806,860
2025-11-06,West Bengal,Bardhaman,Tier 2,144,213,4023,4236
2025-12-14,Assam,Kamrup,Tier 3,27,13,276,289
2025-12-14,Bihar,Supaul,Tier 3,19,58,474,532
2025-10-19,Madhya Pradesh,Seoni,Tier 3,13,52,181,233
2025-12-25,Chhattisgarh,Rajnandgaon,Tier 3,11,51,223,274
2025-11-10,Uttar Pradesh,Amethi,Tier 3,38,64,991,1055
2025-12-26,Telangana,Mancherial,Tier 3,14,32,212,244
2025-12-26,Uttar Pradesh,Gautam Buddha Nagar,Tier 3,21,108,1108,1216
2025-12-26,Uttar Pradesh,Prayagraj,Tier 2,42,213,2114,2327
2025-10-26,Uttar Pradesh,Meerut,Tier 2,22,133,1736,1869
2025-10-19,Jharkhand,Dumka,Tier 3,17,32,330,362
2025-10-28,Assam,Cachar,Tier 3,34,26,288,314
2025-12-03,Uttar Pradesh,Mirzapur,Tier 3,18,87,923,1010
2025-09-02,Chhattisgarh,Durg,Tier 3,27,79,504,583
2025-09-02,Uttar Pradesh,Agra,Tier 2,21,243,1323,1566
2025-09-01,Odisha,Gajapati,Tier 3,14,38,261,299
2025-09-02,West Bengal,Cooch Behar,Tier 3,38,303,4737,5040
2025-11-01,Madhya Pradesh,Shajapur,Tier 3,10,6,117,123
2025-09-07,Tamil Nadu,Virudhunagar,Tier 3,22,9,46,55
2025-10-19,Uttar Pradesh,Ambedkar Nagar,Tier 3,23,70,390,460
2025-10-23,Bihar,Arwal,Tier 3,6,2,18,20
2025-09-10,Haryana,Sonipat,Tier 3,21,64,318,382
2025-09-11,Uttar Pradesh,Saharanpur,Tier 2,19,175,1127,1302
2025-09-12,Uttar Pradesh,Jhansi,Tier 2,21,129,838,967
2025-11-14,Uttar Pradesh,Deoria,Tier 3,27,147,1198,1345
2025-10-16,Madhya Pradesh,Gwalior,Tier 2,18,117,491,608
2025-12-05,Telangana,Mahabubnagar,Tier 3,61,229,710,939
2025-11-27,Odisha,Gajapati,Tier 3,13,74,307,381
2025-11-28,Telangana,Jogulamba Gadwal,Tier 3,9,37,187,224
2025-11-27,Karnataka,Kolar,Tier 3,24,46,286,332
2025-11-27,Odisha,Nayagarh,Tier 3,22,40,193,233
2025-11-27,Rajasthan,Pratapgarh,Tier 3,14,22,807,829
2025-12-18,Bihar,Nalanda,Tier 3,24,7,114,121
2025-11-27,Goa,South Goa,Tier 3,34,15,336,351
2025-12-06,Tripura,South Tripura,Tier 3,9,21,140,161
2025-11-16,Uttar Pradesh,Kushinagar,Tier 3,13,69,433,502
2025-11-16,Gujarat,Patan,Tier 3,12,16,53,69
2025-11-26,Uttar Pradesh,Farrukhabad,Tier 3,19,22,576,598
2025-11-04,Uttar Pradesh,Hardoi,Tier 3,15,52,909,961
2025-09-15,Uttar Pradesh,Sultanpur,Tier 3,26,198,802,1000
2025-11-28,Maharashtra,Yavatmal,Tier 3,28,42,2601,2643
2025-12-21,Tamil Nadu,Tiruppur,Tier 3,46,84,533,617
2025-12-21,Gujarat,Navsari,Tier 3,9,14,33,47
2025-12-15,Tamil Nadu,Dindigul,Tier 3,28,49,322,371
2025-10-17,Telangana,Adilabad,Tier 3,42,96,812,908
